Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / Australia,Price / Australia,Compare At Price / Australia,Included / Austria,Price / Austria,Compare At Price / Austria,Included / Belgium,Price / Belgium,Compare At Price / Belgium,Included / Canada,Price / Canada,Compare At Price / Canada,Included / China,Price / China,Compare At Price / China,Included / Denmark,Price / Denmark,Compare At Price / Denmark,Included / France,Price / France,Compare At Price / France,Included / Germany,Price / Germany,Compare At Price / Germany,Included / Hong Kong SAR,Price / Hong Kong SAR,Compare At Price / Hong Kong SAR,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Ireland,Price / Ireland,Compare At Price / Ireland,Included / Israel,Price / Israel,Compare At Price / Israel,Included / Italy,Price / Italy,Compare At Price / Italy,Included / Japan,Price / Japan,Compare At Price / Japan,Included / Lebanon,Price / Lebanon,Compare At Price / Lebanon,Included / Mexico,Price / Mexico,Compare At Price / Mexico,Included / Netherlands,Price / Netherlands,Compare At Price / Netherlands,Included / New Zealand,Price / New Zealand,Compare At Price / New Zealand,Included / Norway,Price / Norway,Compare At Price / Norway,Included / Saudi Arabia,Price / Saudi Arabia,Compare At Price / Saudi Arabia,Included / Singapore,Price / Singapore,Compare At Price / Singapore,Included / South Korea,Price / South Korea,Compare At Price / South Korea,Included / Spain,Price / Spain,Compare At Price / Spain,Included / Sweden,Price / Sweden,Compare At Price / Sweden,Included / Switzerland,Price / Switzerland,Compare At Price / Switzerland,Included / Taiwan,Price / Taiwan,Compare At Price / Taiwan,Included / United Arab Emirates,Price / United Arab Emirates,Compare At Price / United Arab Emirates,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
forever-link-pom-pom-faux-fur-snow-boots,Forever Link Pom-Pom Faux Fur Snow Boots,"<p>Our Pom-Pom Faux Fur Snow Boots are the perfect option for winter weather. These boots feature a faux suede upper, a round toe, and a comfortable flat heel. They're sure to keep your feet warm on chilly days.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux suede leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 1 inch</p><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Black,Size,6,,,'101300109311423,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109311423,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,6.5,,,'101300109312536,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109312536,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/bcd650b7e555429b8e42de1f3066aa07-Max.jpg?v=1674861954,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,7,,,'101300109310126,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109310126,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9a6124e13ef34d39b1e3370b699ead45-Max.jpg?v=1674861964,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,7.5,,,'101300109315282,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109315282,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/da028c7e6f3d44468c4368ba859e1cb9-Max.jpg?v=1674861964,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,8,,,'101300109310969,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109310969,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/6b8ec7f30b4e4260911959d1c42a1660-Max.jpg?v=1674861964,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,8.5,,,'101300109311116,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109311116,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/fb5f888c9c9e48a48040d794d5deadf6-Max.jpg?v=1674861964,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,9,,,'101300109318344,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109318344,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-pom-pom-faux-fur-snow-boots,,,,,,,,,Black,,10,,,'101300109314133,964.019863961,shopify,deny,manual,29.00,,true,true,'101300109314133,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/d9923fcbfa4f448684c2b13d74e30c82-Max.jpg?v=1674861954,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,Forever Link Faux Suede Leather Rib-Knit Cuff Boots,"<p>These boots are so comfortable, you'll never want to take them off. Soft, cute, and easy to care for, these boots are perfect for in the house or on the go!</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux suede leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul>
<li>Imported</li>
<li>Product measurements:</li>
</ul><p style=""padding-left: 40px;"">Heel height: 1 inch</p><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Tan,Size,6,,,'101300958309385,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958309385,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,6.5,,,'101300958309665,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958309665,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/25696fbf20644d97a430820ebe996672-Max.jpg?v=1674861940,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,7,,,'101300958300096,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958300096,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/b6322eff17554ba6b2d5a4413291a605-Max.jpg?v=1674861948,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,7.5,,,'101300958309152,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958309152,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/3a72edbe40ec4a0eb4c6cae0f57a9e4a-Max.jpg?v=1674861948,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,8,,,'101300958309393,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958309393,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/4224f8292b844163bcf94d5236672a18-Max.jpg?v=1674861948,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,8.5,,,'101300958302452,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958302452,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,9,,,'101300958308961,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958308961,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-faux-suede-leather-rib-knit-cuff-boots,,,,,,,,,Tan,,10,,,'101300958309312,964.019863961,shopify,deny,manual,29.00,,true,true,'101300958309312,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/76f7a5c22b464b8f9722848372f4c4cf-Max.jpg?v=1674861940,lb,,15.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qupid-faux-fur-slide-sandals-in-black,Qupid Faux Fur Slide Sandals in Black,"<p>These faux fur slides are here to make your feet comfortable. They're perfect for walking around town, or even just lounging around the house. The faux fur will keep your toes warm and cozy, and the open toe design means you can wear these sandals with any outfit in your closet!</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Sandals</li>
<li>Toe: Open toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux fur</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul><li>Imported</li></ul>",Trendsi,,"","Qupid, Ship from USA",false,Color,Black,Size,6,,,'101300379073540,481.987252362,shopify,deny,manual,8.00,,true,true,'101300379073540,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,lb,,4.40,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
qupid-faux-fur-slide-sandals-in-black,,,,,,,,,Black,,7,,,'101300379071886,481.987252362,shopify,deny,manual,8.00,,true,true,'101300379071886,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/475de9c13d2649afbba341e62d96fa12-Max.jpg?v=1674861929,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,lb,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qupid-faux-fur-slide-sandals-in-black,,,,,,,,,Black,,8,,,'101300379077916,481.987252362,shopify,deny,manual,8.00,,true,true,'101300379077916,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/9ead66036a954599a97c3025af93ae17-Max.jpg?v=1674861937,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,lb,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qupid-faux-fur-slide-sandals-in-black,,,,,,,,,Black,,9,,,'101300379071510,481.987252362,shopify,deny,manual,8.00,,true,true,'101300379071510,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ec87728cf62c49d48ee3f841c36108df-Max.jpg?v=1674861937,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,lb,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qupid-faux-fur-slide-sandals-in-black,,,,,,,,,Black,,10,,,'101300379075319,481.987252362,shopify,deny,manual,8.00,,true,true,'101300379075319,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/06c8bad86d124497930cc018d8c719fa-Max.jpg?v=1674861937,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c0e3c1e044644a8ca7f9c57714010247-Max.jpg?v=1674861929,lb,,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,Forever Link Two-Tone Seam Detail Slippers,"<p>These two-tone slippers complete your dressing in style, no matter the season or occasion. The dual-tone design is accented by seam detail along the top of these comfortable flats, perfect for relaxing at home or running errands.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Dual-tone</li>
<li>Type: Slippers</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux suede leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul><li>Imported</li></ul><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Tan,Size,5,,,'101300726275889,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726275889,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,5.5,,,'101300726273392,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726273392,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/902cb181cda14df197e9136643c27dd6-Max.jpg?v=1674861915,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,6,,,'101300726275510,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726275510,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/c9b0d0e6b9f443eb8cd7d0bb3264e229-Max.jpg?v=1674861924,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,6.5,,,'101300726277492,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726277492,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ebf78a81f3dc4be091f539a6d0dcb89b-Max.jpg?v=1674861924,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,7,,,'101300726273413,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726273413,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/ddfb18225b88486cade46676d6caaa33-Max.jpg?v=1674861924,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,7.5,,,'101300726276124,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726276124,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,8,,,'101300726270581,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726270581,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,8.5,,,'101300726272036,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726272036,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,9,,,'101300726270738,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726270738,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-two-tone-seam-detail-slippers,,,,,,,,,Tan,,10,,,'101300726270372,510.019260828,shopify,deny,manual,20.00,,true,true,'101300726270372,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/64410c9771534432a305630c7dd29123-Max.jpg?v=1674861915,lb,,10.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-side-button-snow-boots,Forever Link Side Button Snow Boots,"<p>These flat-heeled snow boots with functional side-buttons will keep your feet warm and comfortable all day. It is high quality and stylish for everyday use, making you a more elegant and graceful lady.</p><ul>
<li>Picture style: Studio</li>
<li>Pattern type: Solid</li>
<li>Type: Boots</li>
<li>Toe: Round toe</li>
<li>Heel height: Flats</li>
<li>Heel shape: Flats</li>
<li>Material:</li>
</ul><p style=""padding-left: 40px;"">Upper: Faux suede leather</p><p style=""padding-left: 40px;"">Lining/insole: Faux fur</p><p style=""padding-left: 40px;"">Outsole: EVA</p><ul><li>Imported</li></ul><p>At Forever Link, we are proud to present the latest shoes trends and styles for all ages. Footwear is one of our daily essentials and we are here to ensure high quality, comfortable and affordable products. We are inspired by beautiful fashion and our great variety of shoe selections will save you from what-to-wear moments; Forever Link is here with you every step!</p>",Trendsi,,"","Forever Link, Ship from USA",false,Color,Tan,Size,6,,,'101300389665888,822.000092914,shopify,deny,manual,28.00,,true,true,'101300389665888,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/833224c702aa489cb4f3a2cb82dc5ab7-Max.jpg?v=1674861903,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/833224c702aa489cb4f3a2cb82dc5ab7-Max.jpg?v=1674861903,lb,,14.45,true,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,true,,,draft
forever-link-side-button-snow-boots,,,,,,,,,Tan,,6.5,,,'101300389662616,822.000092914,shopify,deny,manual,28.00,,true,true,'101300389662616,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/f895f0ca4dd14071bb4b10d1cabd7f05-Max.jpg?v=1674861903,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/833224c702aa489cb4f3a2cb82dc5ab7-Max.jpg?v=1674861903,lb,,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forever-link-side-button-snow-boots,,,,,,,,,Tan,,7,,,'101300389667089,822.000092914,shopify,deny,manual,28.00,,true,true,'101300389667089,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/fe502217209644608e7ca204d26650a8-Max.jpg?v=1674862584,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0713/0123/5004/products/833224c702aa489cb4f3a2cb82dc5ab7-Max.jpg?v=1674861903,lb,,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
